Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.25786751198568,3.14455764976151,3.28492086005169,3.37716008149614,3.19538334282024,3.34476183055088,3.34739418537723,3.76403552874141,4.08802915182359,4.10264865220626,4.0360745536,4.46455774690079,4.7131287576932,5.02112399988939,4.90003716953956,4.97547066281993,5.00985929769698,5.30646136841834,5.04124992313859,4.71661934771151,4.52977084699612,4.4450549476221,4.07797621028232,3.99714358826503,3.83079514409838,3.94953949039919,4.04297771940008,4.22057683649365,4.02006632837905,4.06451947763153,3.86070539173057,..,..
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.82270133164236,6.39375466954338,6.76146396176849,6.9441854946694,7.07909583110307,6.78093453522538,7.05783027936795,7.02518521489831,7.22672905779197,7.37559038213826,7.51679168815391,7.24697615123908,7.29845631311126,7.83135902434148,7.63612661041108,7.61844518456949,7.57922303347046,7.73564471776458,7.77259037523229,7.44940925710233,6.9916773333475,6.66727215248462,6.13787832149935,5.50803449623297,5.78745024405371,5.77109022303079,6.02664204541186,6.09107149801866,5.9061510578579,5.85187933947248,5.47199800894842,..,..
Czechia,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.8208689239845,13.5573597056742,13.2610494128232,12.6799650140297,12.1158025765884,12.0573205672409,12.4557148010405,12.2286682884758,11.6342491184262,10.9258488544185,12.161475751051,12.1705106539795,11.7888487068051,12.1025038458905,12.1393325416704,11.9372266731014,11.9694049314844,12.0822291623862,11.4321462264855,10.8432395602577,10.8996688118949,10.5963383691143,10.2104838030651,9.78767716870935,9.49713106845789,9.59291997133716,9.74775352506433,9.77398706755375,9.66462802005809,9.15611790623386,8.30401749583889,..,..
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1106043078901,12.1646633547381,11.0164811258912,11.4290521502023,12.1339446580794,11.47221877745,13.9414912273702,12.0373525707045,11.2571332367687,10.6596472358313,9.85127020370004,10.1227088314642,10.0149536889517,10.9884401920834,9.94122885590458,9.26331394138722,10.6917586613287,9.77973200464786,9.12471027761107,8.67875710991754,8.67475665065938,7.73672793386388,6.83460751287831,7.11686267972613,6.34715312817014,5.93032476740055,6.16973434054759,5.75613445319845,5.71891295897775,5.10738642637222,4.69123730751634,..,..
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.0147032770107,20.4117813585224,15.0092851631116,12.2694307315036,12.7764247043105,11.4838574055744,12.3481732756708,12.7603096742847,11.8513356361044,11.1399869375448,10.6890911498692,10.9729381211211,10.7261391235002,12.1702462939185,12.2967964478368,12.4062667232566,11.9467482421425,14.7431154339589,13.0742881930162,10.5265958044683,13.8946656903059,13.9385689285911,12.8442211967073,14.2993496950297,13.3847833280717,10.929773066435,12.0894671642131,12.7324303316269,11.8889360404909,7.58212010267556,5.33839981587368,..,..
Faroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9422550918683,10.9963221068504,10.3690168488962,10.5521285429414,11.7774524583985,10.9817553188365,12.2106563805414,11.7949311602415,11.1119864604585,10.9399253582537,10.6443731309922,11.7748661914168,12.1985394756526,13.7555932134462,12.9458059145721,10.5717089431837,12.7272102369268,12.3097271173365,10.6636260517985,10.148381558573,11.6580824827459,10.2302556366865,9.12603706225985,9.2280857485569,8.45218320494398,7.81369792414716,8.31624752993602,7.80931895529113,8.04918842721228,7.42303960115952,6.57014512772575,..,..
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.13833638319543,6.50114501834664,6.26433401983074,5.91350486174319,5.80632769730978,5.91638313661577,6.15764639491384,5.98867492689338,6.33269034381028,6.19795380238336,6.12651544488878,6.14105166085935,6.0043644845786,6.05295599834043,6.02631953482719,6.02667784171445,5.84238818030875,5.67076460296602,5.5640399420339,5.31413736475439,5.35040786583849,5.12710544623814,5.15235849401422,5.12789942785166,4.61480713608279,4.67593508663906,4.70347567349874,4.74791692880333,4.57051742845134,4.46016494835631,3.95368245187991,..,..
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.97382340691379,5.27428193304245,4.11878526726172,3.27700515159537,2.15957317461512,1.75564793261599,1.41667996898278,1.26873571954198,1.17597364694704,1.08780157375459,1.17062709047122,0.875902662757048,0.743594029430579,0.798940010162622,0.858876491467507,1.08728602328423,1.21156690368155,1.45760873000535,1.25733769630311,1.47448405641855,1.40547363862154,1.73616463029767,1.92900055083653,2.15834227262897,2.32671060548785,2.52314190948536,2.63275300770891,2.65748105420488,2.60970672866505,2.83579124666916,2.75470919618902,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0265802780856,11.6548268065837,11.0737594003259,10.9302212076704,10.7553397325791,10.7086223200894,11.0399715040613,10.6375197902363,10.545804765172,10.1533792049799,10.0993658941276,10.2936122892644,10.1030113350959,10.138763607454,9.9504461302536,9.7294631214949,9.88647957169216,9.52762326749987,9.61745788706108,8.97173140678443,9.45338862684134,9.29900290355714,9.45128904680279,9.62422936749002,9.08852776834501,9.08734480366678,9.07297238768971,8.8583445114547,8.53704268780674,7.9271876239049,7.2552210281684,..,..
Gibraltar,GIB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.41599907108039,7.34675739469863,7.5176883759024,7.46537302774316,7.58407605421214,7.84257717152933,7.80047696252168,7.85664244720065,8.12715142536609,8.12097681982899,8.74165078631788,8.89399981513758,8.86039305369224,9.17056717242844,9.11394933209897,9.27863716282251,9.13788494425138,9.44111462280805,9.06364335794312,8.52976096102131,7.87481473681996,7.61350463430599,7.25081215401234,6.61037895212413,6.38505903145612,6.28508782508784,6.20348737018687,6.21083158316487,6.05813051890443,5.59528435262632,4.76718493701839,..,..
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.49904356935828,6.22285846491989,5.5935955814357,5.63671449245153,5.58661092073123,5.56021827937262,5.66904769340015,5.53813493356874,5.58641298895347,5.65668672033195,5.3504510002036,5.52441522890234,5.47318097125118,5.74427180984904,5.57524349603736,5.54385244865578,5.50645046304525,5.35516886805399,5.28125195503412,4.77309893092146,4.78803898751033,4.7040297031798,4.37758218903705,4.12031356861289,4.11750182537459,4.40759693053804,4.50869128796621,5.05210173390467,5.03325434726835,4.8368762665486,4.59165290704788,..,..
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.64231279382795,7.42436878629309,7.44971404712381,7.52166082093089,7.85892843046226,7.48179221439574,8.42910053697065,7.94447640966628,7.85770324068499,7.62629740321075,7.91394178624135,7.59134358945566,7.80379308785732,7.68997758366405,7.90892034210508,7.62046142336234,7.61022707072835,7.64836342861545,6.87628775038278,6.61854511317147,6.15997308523115,5.91933269386297,5.79921176367877,6.27555874031702,6.25408539155614,6.21948823360488,4.86824728192011,4.86604542807222,4.81768876817655,4.54345010442003,3.94746536485266,..,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.81096445221279,8.90339776500431,8.85373605775581,8.85103184583004,9.14071634637613,9.26840500869947,9.5728121709631,9.79064393029067,10.3480058695891,10.6459595833158,11.1778068493057,11.5914338545197,11.1725310641268,11.0312944683639,10.9790475404286,11.2142943339694,11.0593877607848,10.5945475071051,10.2262724232127,8.9481685637902,8.84787907428585,7.96668794720795,8.04636035875816,7.71834346349422,7.63385246922327,7.88760935074481,8.2033757874051,7.84814955647433,7.69902755440575,7.25774875667262,6.76822759018266,..,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.14505342455223,7.11917951491372,7.08265724965789,6.98425447250758,6.90116178835186,7.32553621072634,7.24853083297285,7.30382462607205,7.49247224546883,7.60784644586191,7.66210832939307,7.66262915956549,7.77218397789502,8.06442103750509,8.18934076598023,8.17381434687257,8.02584391412222,7.86078687080444,7.5643247964943,6.71892118781227,6.83687516276224,6.6805503702131,6.32766192019354,5.75187766207853,5.38744255964141,5.56329428886422,5.49824437749353,5.43791206092819,5.37694036055885,5.31103098673157,4.73237277079935,..,..
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5125336432591,14.9750989425963,15.4413427259834,13.3844081610327,12.3357479601773,11.0795989919983,9.84674571759674,8.62379335879025,9.01284531743062,8.21584936175902,8.07276392190989,7.90420999391924,8.82077519889026,9.80226935118937,10.5261951921084,11.1716693748985,12.1046688726905,12.8125768525733,15.3412531633198,13.274060944687,14.0732754184079,14.824684750479,14.5663225959365,15.2631047859855,12.1042254914238,10.8910512947587,11.3788397304605,11.9137581041033,11.8675495659661,11.0508703486337,11.2977433059429,..,..
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.18361723446894,4.57543238641455,3.04825707578509,2.23187282750681,1.44946955770636,1.00743355845978,1.24462017111745,1.20933055106039,1.26280142587545,0.98849268655483,0.947921770374,0.801217366686215,0.99487045905384,1.10635893165189,1.08878092738065,1.02797040251036,1.0275755020696,1.22866524941159,1.39912008573524,1.2510170341612,1.17373666917528,1.39455264207739,1.80945926665716,1.65308762850549,1.687687430383,1.72348033373063,1.59151245990624,1.52286147591236,1.78825836654647,1.55159381679626,1.37997537956504,..,..
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.05082062564233,6.48970923733325,5.34544500366823,4.58680445833285,4.05575025131489,3.6203691184424,3.66649818372129,3.50559898653884,3.37445472421587,3.15789869992746,2.92689489134337,3.14790965141603,3.18253221728416,3.31877156674847,3.36548361069355,3.44604406201718,3.69638430604272,3.87751809391794,3.72287608355585,3.43848652616254,4.06096622019446,3.83418240149458,3.72149107391712,3.7027854362936,3.65250564003487,3.69951965257617,3.64642259880778,3.66415617367092,4.03969750525899,3.95496550880907,3.64561216849281,..,..
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.91711649574135,7.07381894541964,6.9960613569521,7.16494802079168,6.60528426445955,6.61060582712852,6.5724340875004,6.87366984576645,7.12142631251942,6.94669314732485,6.56634160964089,6.43189866970278,6.53008853471047,6.74572105882353,6.68777930029154,6.61752801780193,6.62446043165468,5.71248719772404,6.20140298296658,5.75682334968465,5.31176415409453,4.88496485119788,5.07671406656622,5.23134507960659,4.34707704334699,4.27717290857984,3.98410635752081,4.1112037002824,3.74401935517666,3.8726083883374,3.66384799772938,..,..
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.71263154308004,9.25749446429314,5.40469834172677,4.27796784511433,4.05212373371133,3.78765876517111,3.95372850997595,3.89470389526331,4.14348506803113,3.47513419922264,3.00494122649403,3.21408382692495,3.25965193241956,3.28901886939409,3.52820118001525,3.86127671459804,3.9816704379235,4.08802170276057,4.08550852017881,3.69662046036,4.06905151032421,3.91187256758743,3.99153483213082,3.83106540275195,3.70448173779067,3.80989428243904,3.90592668442674,3.96768070179532,4.15931506316341,4.20015196105273,4.18400041504391,..,..
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.5534895901532,30.3705426356589,29.159176388092,29.2981948550223,26.8303034063411,21.1927806668706,21.0919186432494,19.6500178805579,17.8137508829762,18.3989778732795,19.6119642447857,20.6522846950909,22.0054911189556,22.6769700861325,25.4527990918914,25.6104377437344,24.7911187655643,23.1553376820079,22.5570449196767,20.9788200882714,21.7556657126006,21.0415030857707,20.1489417002859,18.7229461130742,17.3339397000642,16.0346486330854,15.1987752871924,15.1030627029057,15.331523974011,15.3230398015487,12.4569532326913,..,..
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2941087223169,8.27371763178517,6.82956599647603,5.85383907648773,4.76421062918164,4.11130299336313,3.52957781937527,3.2626200742198,2.94665455176039,2.50881894696757,2.29414073665797,2.40489216571543,2.46700453564197,2.67477450728473,2.68502701808653,2.82992123531275,2.76820248201385,2.83171653331821,2.84087641211601,2.6658052996409,2.89799933900559,2.91694442512127,2.84488750225499,2.5114021117949,2.69863514608188,2.82816016203229,2.90490891435674,2.92684095356072,3.16042055213444,3.34866737931946,3.26784636811087,..,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.15868848990389,2.23197089795011,2.43752648245897,2.12009767277972,2.05540587907208,2.16987118120946,2.54171295230956,2.73952772345452,2.89236382232228,1.99976255484727,2.51399850070254,2.74497598738206,2.89630760804686,3.08557107928404,3.32806342677055,3.26375921635917,3.54343319377261,3.40718489953318,4.36537330076552,2.82632534037206,4.17191344272458,4.08964019100792,3.7570032919702,3.64983008884317,3.567649281935,3.79179598784234,3.45603347565414,3.64251019886788,4.01830843084598,4.18164455619361,4.06756091201437,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1341402975352,10.4358930358589,10.2744991065034,10.4730769069783,10.375465177492,10.6155855040098,11.179512723932,10.6536819414951,10.6151512977258,10.2102960722202,10.1784287890757,10.4146968312707,10.3678330618705,10.499823054141,10.5711114246177,10.2896665585776,10.0147857889781,10.0447841297995,10.0465760036747,9.70868318396398,10.2983113129908,9.51101037472188,9.39861278109733,9.34814101422768,8.88190506639546,9.29024293675951,9.30689240374546,9.08926563407696,8.78514410481566,8.41396927991521,7.4715534787719,..,..
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.20282226464088,4.11634390377309,4.12899159226629,4.32657132855892,4.2123464910732,4.1864166890125,4.94552773858128,4.3999381031004,4.80761615184483,4.4020202841446,4.20564068398845,4.26098417500376,4.02369716809139,4.35623525673571,4.20291024450147,4.36054603788684,4.33917189647431,4.56463454199267,4.4555224539767,4.15098277588165,4.05332544364877,4.44834904755266,4.26914709244441,3.80914636982372,3.60000212820397,3.44991319788274,3.35958195214452,3.5845711404472,3.34772328711305,3.83113737507789,3.27942018720106,..,..
